# Mini-Circuits,Lab.
# Model:ZVA-183+
# Mini-Circuits,Lab.,Run:,EXPRM,,Date,Code:,1030;
# Fixture:,N/R;,Vcc=+12V,,Icc=330mA;
# Connection:,Port,1,to,Input,,Port,2,to,Output;
# Mini-Circuits,Lab.,Tested,with,PNA-X,Network,Analyzer,AG,N5242A,,S/N,71404,,Cal.Due.:,05/26/2011.
DG(dB)=0
freq(Hz)	gain(dB)	phase(rad)	directivity(dB)	vsvr(:1)	nf(dB)	op1db(dBm)	freq_1(Hz)	oip3(dBm)	freq_2(Hz)
18690000000.0	24.52862	0.2813547548701947	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18700000000.0	24.51672	0.2605533972461507	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18710000000.0	24.5029	0.23968885870318446	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18720000000.0	24.49337	0.2192124813858618	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18730000000.0	24.48071	0.1987722323840554	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18740000000.0	24.47412	0.1782092867358338	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18750000000.0	24.46032	0.15771374570332425	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18760000000.0	24.45376	0.13703091338878315	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18770000000.0	24.44826	0.11662300533801623	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18780000000.0	24.44062	0.09583384756544364	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18790000000.0	24.43537	0.07539262117925613	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18800000000.0	24.43027	0.054532603039052586	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18810000000.0	24.42718	0.03376821148856581	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18820000000.0	24.41657	0.012669502119859517	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18830000000.0	24.41122	-0.008691004891316672	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18840000000.0	24.40147	-0.029802474362184295	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18850000000.0	24.39309	-0.05050815303663398	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18860000000.0	24.38357	-0.07123934842474783	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18870000000.0	24.37458	-0.09238732843823792	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18880000000.0	24.36577	-0.11306499457819309	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18890000000.0	24.35692	-0.13431272015843468	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18900000000.0	24.35054	-0.15533353548262444	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18910000000.0	24.34348	-0.1761777234865124	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18920000000.0	24.3351	-0.19734263319374687	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18930000000.0	24.32903	-0.2183783885363337	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18940000000.0	24.32176	-0.23910748952934516	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18950000000.0	24.31626	-0.2600228171535444	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18960000000.0	24.31203	-0.28085785963215193	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18970000000.0	24.30582	-0.3015026612222921	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18980000000.0	24.29664	-0.3220802676362304	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18990000000.0	24.28997	-0.3429165318453143	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19000000000.0	24.28302	-0.3640844086122771	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19010000000.0	24.27698	-0.3849630843221845	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19020000000.0	24.27321	-0.40617895764357714	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19030000000.0	24.26779	-0.42717282508411614	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19040000000.0	24.26421	-0.44881263888081824	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19050000000.0	24.25838	-0.4702896134583092	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19060000000.0	24.25163	-0.49141560232322423	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19070000000.0	24.24561	-0.5128711093509157	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19080000000.0	24.237	-0.5337215107269407	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19090000000.0	24.22894	-0.5550042301586848	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19100000000.0	24.21827	-0.5758151870936148	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19110000000.0	24.20767	-0.5969432703536323	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19120000000.0	24.19653	-0.6181172557729769	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19130000000.0	24.18514	-0.6395115017439235	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19140000000.0	24.17257	-0.6606825201035399	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19150000000.0	24.16315	-0.6822526952630874	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19160000000.0	24.15048	-0.7036043552002853	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19170000000.0	24.14353	-0.7248935323502618	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19180000000.0	24.13391	-0.7460984100973668	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19190000000.0	24.12514	-0.7671947283649978	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19200000000.0	24.11524	-0.7879643209966556	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19210000000.0	24.1058	-0.8088848846086107	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19220000000.0	24.09358	-0.8295935652493739	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19230000000.0	24.08471	-0.8501661102084814	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19240000000.0	24.07242	-0.8704538174336636	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19250000000.0	24.05952	-0.8909630069409237	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19260000000.0	24.04929	-0.9117043252386992	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19270000000.0	24.0439	-0.9327680058493178	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19280000000.0	24.03166	-0.9538163275625191	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19290000000.0	24.02079	-0.9752055120786348	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19300000000.0	24.01083	-0.9964557683862917	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19310000000.0	23.99592	-1.0178329101305688	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19320000000.0	23.98853	-1.0389365587810582	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19330000000.0	23.98031	-1.0596309277219549	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19340000000.0	23.97054	-1.0808862454844426	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19350000000.0	23.96161	-1.1018781930628045	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19360000000.0	23.94838	-1.12308778319889	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19370000000.0	23.93869	-1.144213772063805	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19380000000.0	23.92977	-1.1652229984017615	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19390000000.0	23.92218	-1.1858787955661891	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19400000000.0	23.91452	-1.2065975991166138	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19410000000.0	23.90439	-1.2275350924223134	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19420000000.0	23.8979	-1.2485296579945533	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19430000000.0	23.89212	-1.2693324118819989	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19440000000.0	23.88527	-1.2899039096435552	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19450000000.0	23.87932	-1.311337774588522	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19460000000.0	23.87149	-1.3319452261326694	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19470000000.0	23.85986	-1.352816222393868	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19480000000.0	23.8492	-1.3740027741838272	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19490000000.0	23.84036	-1.3949486450699364	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19500000000.0	23.83239	-1.4155470209019734	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19510000000.0	23.82275	-1.4366536366121911	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19520000000.0	23.81204	-1.4575646009132603	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19530000000.0	23.80561	-1.478576445245095	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19540000000.0	23.79878	-1.5002237639575806	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19550000000.0	23.79093	-1.521299312807113	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19560000000.0	23.78267	-1.5424914496506785	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19570000000.0	23.77438	-1.5636504252384562	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19580000000.0	23.76606	-1.5842676506264148	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19590000000.0	23.75657	-1.6053538459843844	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19600000000.0	23.74776	-1.6260976077431126	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19610000000.0	23.74101	-1.6469082156121921	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19620000000.0	23.7321	-1.6677443052883507	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19630000000.0	23.71638	-1.6882109087618624	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19640000000.0	23.70947	-1.7092606267384651	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19650000000.0	23.69894	-1.7291771024317482	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19660000000.0	23.69147	-1.7498985239760505	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19670000000.0	23.68232	-1.770081511446113	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19680000000.0	23.67771	-1.7912959885041042	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19690000000.0	23.67168	-1.8118926190068894	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19700000000.0	23.66619	-1.832908128530153	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19710000000.0	23.66304	-1.854173220136452	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19720000000.0	23.65337	-1.8756617138870062	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19730000000.0	23.64492	-1.896907606871533	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19740000000.0	23.63533	-1.9179789669308607	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19750000000.0	23.62867	-1.9390154204051482	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19760000000.0	23.62073	-1.9598965395760086	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19770000000.0	23.61464	-1.9804687354692656	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19780000000.0	23.60708	-2.00123989889725	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19790000000.0	23.59707	-2.021984882386455	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19800000000.0	23.59213	-2.0429183614348747	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19810000000.0	23.58388	-2.0638954737145947	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19820000000.0	23.57579	-2.0848254621045106	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19830000000.0	23.56431	-2.1063174465135686	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19840000000.0	23.55678	-2.1279874545063304	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19850000000.0	23.5495	-2.1493398125752288	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19860000000.0	23.53528	-2.170833542313539	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19870000000.0	23.52629	-2.1925192582695687	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19880000000.0	23.51856	-2.2137860952051196	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19890000000.0	23.50633	-2.2349709016658266	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19900000000.0	23.49911	-2.2562080680040935	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19910000000.0	23.48944	-2.277026355321882	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19920000000.0	23.4807	-2.2977678481525827	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19930000000.0	23.47312	-2.3178356438920136	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19940000000.0	23.46231	-2.338962854487405	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19950000000.0	23.45174	-2.359365753443219	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19960000000.0	23.44468	-2.380157860822227	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19970000000.0	23.43433	-2.4000144717221668	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19980000000.0	23.42436	-2.4210387078916904	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
19990000000.0	23.41759	-2.4415271279808515	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
20000000000.0	23.40736	-2.4621621557271802	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
